epoch,cls_loss,mmd,f1_photo,f1_art_painting,f1_cartoon,acc_photo,acc_art_painting,acc_cartoon,mean_val_f1,best
0,1.9353015628354302,0.5587974584895402,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,1
1,1.9365359151304649,0.5435269791357623,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
2,1.9327030522482735,0.5332049171766037,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
3,1.9284266902895397,0.5573734384158562,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
4,1.9251500362245908,0.5334489518785711,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
5,1.927720922554655,0.520282314475534,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
