epoch,cls_loss,mmd,f1_photo,f1_art_painting,f1_cartoon,acc_photo,acc_art_painting,acc_cartoon,mean_val_f1,best
0,1.9499703716174723,0.5728493858440756,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,1
1,1.943672483777765,0.5397704452863468,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
2,1.9432943237238918,0.5572896039691465,0.0277992277992278,0.03487304986234323,0.03664365374402549,0.10778443113772455,0.13902439024390245,0.14712153518123666,0.03310531046853218,0
3,1.9479459400834709,0.5473521736455081,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
4,1.9381497006110957,0.5789635608642559,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
5,1.9398897580912549,0.5528109664547032,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
