epoch,cls_loss,align,disc_acc,f1_photo,f1_art_painting,f1_cartoon,acc_photo,acc_art_painting,acc_cartoon,mean_val_f1,best
0,1.9453933720518215,0.24232819867251543,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,1
1,1.9404543567760824,0.21031371860081338,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
2,1.9371822162214758,0.24043163231440953,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
3,1.934452392197595,0.22275371886239262,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
4,1.9342025001648024,0.2347438003629299,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
5,1.9323147388514628,0.22614329730348634,0.0,0.058503401360544216,0.05142857142857143,0.04207792207792208,0.25748502994011974,0.21951219512195122,0.17270788912579957,0.05066996495567924,0
